compatibility,parser_surface,compatibility_surface,current_scratchbird_status,classification,downstream_owner,test_destination,source_search_key
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:temporal,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:temporal
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:json,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:json
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:security,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:security
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:diagnostic,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:diagnostic
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:placement,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:placement
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:vector,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:vector
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:information_schema,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:information_schema
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:metrics_schema,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:metrics_schema
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:performance_schema,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:performance_schema
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:tidb_schema,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:tidb_schema
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:placement_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:placement_metadata
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:region_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:region_metadata
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:privilege_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:privilege_metadata
tidb,MYSQL_COMPATIBLE_SQL,catalog_overlay_surface:table_metadata,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kCatalogSurfaces:table_metadata
tidb,MYSQL_COMPATIBLE_SQL,diagnostic_surface:parse,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:parse
tidb,MYSQL_COMPATIBLE_SQL,diagnostic_surface:placement,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:placement
tidb,MYSQL_COMPATIBLE_SQL,diagnostic_surface:resource_group,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:resource_group
tidb,MYSQL_COMPATIBLE_SQL,diagnostic_surface:security,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:security
tidb,MYSQL_COMPATIBLE_SQL,diagnostic_surface:catalog,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:catalog
tidb,MYSQL_COMPATIBLE_SQL,diagnostic_surface:session,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:session
tidb,MYSQL_COMPATIBLE_SQL,diagnostic_surface:transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:transaction
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.import_sst,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.import_sst
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.raw.batch_get,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.raw.batch_get
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.raw.get,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.raw.get
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.raw.put,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.raw.put
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.raw.delete,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.raw.delete
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.raw.scan,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.raw.scan
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.txn.prewrite,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.txn.prewrite
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.txn.commit,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.txn.commit
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.txn.rollback,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.txn.rollback
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.txn.get,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.txn.get
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.txn.scan,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.txn.scan
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.coprocessor.request,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.coprocessor.request
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.catalog.region_info,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.catalog.region_info
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.catalog.store_info,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.catalog.store_info
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.catalog.mvcc_info,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.catalog.mvcc_info
tikv,KV_TRANSACTION_COPROCESSOR_API,tikv.catalog.lock_info,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kPatterns:tikv.catalog.lock_info
tikv,KV_TRANSACTION_COPROCESSOR_API,datatype_surface:ttl,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kDatatypeSurfaces:ttl
tikv,KV_TRANSACTION_COPROCESSOR_API,datatype_surface:lock,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kDatatypeSurfaces:lock
tikv,KV_TRANSACTION_COPROCESSOR_API,datatype_surface:region,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kDatatypeSurfaces:region
tikv,KV_TRANSACTION_COPROCESSOR_API,datatype_surface:coprocessor,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kDatatypeSurfaces:coprocessor
tikv,KV_TRANSACTION_COPROCESSOR_API,datatype_surface:sst,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kDatatypeSurfaces:sst
tikv,KV_TRANSACTION_COPROCESSOR_API,builtin_function_surface:raw_kv,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kBuiltinSurfaces:raw_kv
tikv,KV_TRANSACTION_COPROCESSOR_API,builtin_function_surface:txn_kv,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kBuiltinSurfaces:txn_kv
tikv,KV_TRANSACTION_COPROCESSOR_API,builtin_function_surface:coprocessor,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kBuiltinSurfaces:coprocessor
tikv,KV_TRANSACTION_COPROCESSOR_API,builtin_function_surface:import,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kBuiltinSurfaces:import
tikv,KV_TRANSACTION_COPROCESSOR_API,builtin_function_surface:catalog,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kBuiltinSurfaces:catalog
tikv,KV_TRANSACTION_COPROCESSOR_API,builtin_function_surface:transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kBuiltinSurfaces:transaction
tikv,KV_TRANSACTION_COPROCESSOR_API,builtin_function_surface:security,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kBuiltinSurfaces:security
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:regions,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:regions
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:stores,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:stores
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:locks,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:locks
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:mvcc,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:mvcc
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:raw_cf,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:raw_cf
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:scheduler,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:scheduler
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:coprocessor,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:coprocessor
tikv,KV_TRANSACTION_COPROCESSOR_API,catalog_overlay_surface:import_jobs,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kCatalogSurfaces:import_jobs
