compatibility,compatibility_surface,normalized_command,parser_route,sblr_route,refusal_policy
apache_ignite,apache_ignite.admin.control_script,cluster.admin.refuse_reference_shell_control,source_search_key=project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.admin.control_script;intake_id=FSC-INTAKE-COMPATIBILITY-0001;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.admin.refuse_reference_shell_control,exact_pre_provider_refusal_no_provider_call
vitess,reference_surface:leader_election,cluster.node.set_role,source_search_key=docs/reference/compatibility_release_acquisition/vitess/23.0.3/source/changelog/17.0/17.0.3/changelog.md#keyword:leader;intake_id=FSC-INTAKE-COMPATIBILITY-0410;source_family=leader_election;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.set_role,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,source_search_key=docs/reference/compatibility-engines/xtdb/capability-summary.md#keyword:cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0411;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:cdc_stream,cluster.metrics.emit_event,source_search_key=docs/reference/compatibility_catalog_seeds/xtdb/xtdb_beta2_full_seed_manifest.yaml#keyword:cdc;intake_id=FSC-INTAKE-COMPATIBILITY-0412;source_family=cdc_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:range_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_catalog_seeds/xtdb/xtdb_beta2_full_seed_manifest.yaml#keyword:range;intake_id=FSC-INTAKE-COMPATIBILITY-0413;source_family=range_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,source_search_key=docs/reference/compatibility_release_acquisition/xtdb/2.1.0/source/.github/workflows/build.yml#keyword:raft;intake_id=FSC-INTAKE-COMPATIBILITY-0414;source_family=raft_consensus;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:replica_control,cluster.tx.begin_distributed,source_search_key=docs/reference/compatibility_release_acquisition/xtdb/2.1.0/source/aws/helm/templates/statefulset.yaml#keyword:replica;intake_id=FSC-INTAKE-COMPATIBILITY-0415;source_family=replica_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:placement_policy,cluster.security.validate_policy_version,source_search_key=docs/reference/compatibility_release_acquisition/xtdb/2.1.0/source/cloudformation/xtdb_ecs.yml#keyword:placement;intake_id=FSC-INTAKE-COMPATIBILITY-0416;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:replication_control,cluster.replication.consume_cluster_event,source_search_key=docs/reference/compatibility_release_acquisition/xtdb/2.1.0/source/docker/docker-compose/docker-compose.yaml#keyword:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0417;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:partition_distribution,cluster.placement.validate_partition_distribution,source_search_key=docs/reference/compatibility_release_acquisition/xtdb/2.1.0/source/docs/src/content/docs/about/dbs-in-xtdb.md#keyword:partition;intake_id=FSC-INTAKE-COMPATIBILITY-0418;source_family=partition_distribution;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.validate_partition_distribution,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:shard_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/xtdb/2.1.0/source/docs/src/content/docs/concepts/key-concepts.md#keyword:shard;intake_id=FSC-INTAKE-COMPATIBILITY-0419;source_family=shard_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:distributed_execution_or_control,cluster.query.plan_distributed,source_search_key=docs/reference/compatibility_release_acquisition/xtdb/2.1.0/source/docs/src/content/docs/intro/installation-via-docker.md#keyword:distributed;intake_id=FSC-INTAKE-COMPATIBILITY-0420;source_family=distributed_execution_or_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.query.v1:cluster.query.plan_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
xtdb,reference_surface:changefeed_stream,cluster.metrics.emit_event,source_search_key=docs/specifications/chapters/compatibilitys/xtdb/appendix-compatibility-xtdb-exact-extraction-slice-3-catalog-datatype-index-storage-migration-and-optimizer-profile.md#keyword:changefeed;intake_id=FSC-INTAKE-COMPATIBILITY-0421;source_family=changefeed_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,source_search_key=docs/reference/compatibility-engines/yugabytedb/capability-summary.md#keyword:cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0422;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:distributed_execution_or_control,cluster.query.plan_distributed,source_search_key=docs/reference/compatibility-engines/yugabytedb/capability-summary.md#keyword:distributed;intake_id=FSC-INTAKE-COMPATIBILITY-0423;source_family=distributed_execution_or_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.query.v1:cluster.query.plan_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:replication_control,cluster.replication.consume_cluster_event,source_search_key=docs/reference/compatibility-engines/yugabytedb/capability-summary.md#keyword:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0424;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:cdc_stream,cluster.metrics.emit_event,source_search_key=docs/reference/compatibility-engines/yugabytedb/capability-summary.md#keyword:cdc;intake_id=FSC-INTAKE-COMPATIBILITY-0425;source_family=cdc_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:tablet_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility-engines/yugabytedb/capability-summary.md#keyword:tablet;intake_id=FSC-INTAKE-COMPATIBILITY-0426;source_family=tablet_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:replica_control,cluster.tx.begin_distributed,source_search_key=docs/reference/compatibility-engines/yugabytedb/capability-summary.md#keyword:replica;intake_id=FSC-INTAKE-COMPATIBILITY-0427;source_family=replica_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:range_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility-engines/yugabytedb/index-and-optimizer-summary.md#keyword:range;intake_id=FSC-INTAKE-COMPATIBILITY-0428;source_family=range_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:partition_distribution,cluster.placement.validate_partition_distribution,source_search_key=docs/reference/compatibility-engines/yugabytedb/index-and-optimizer-summary.md#keyword:partition;intake_id=FSC-INTAKE-COMPATIBILITY-0429;source_family=partition_distribution;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.validate_partition_distribution,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:placement_policy,cluster.security.validate_policy_version,source_search_key=docs/reference/compatibility-engines/yugabytedb/transaction-and-cluster-summary.md#keyword:placement;intake_id=FSC-INTAKE-COMPATIBILITY-0430;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,source_search_key=docs/reference/compatibility_release_acquisition/yugabytedb/2025.2.2.2/release-notes/RELEASE_NOTES_SOURCE.md#keyword:raft;intake_id=FSC-INTAKE-COMPATIBILITY-0431;source_family=raft_consensus;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:failover_control,cluster.node.admit_member,source_search_key=docs/reference/compatibility_release_acquisition/yugabytedb/2025.2.2.2/release-notes/RELEASE_NOTES_SOURCE.md#keyword:failover;intake_id=FSC-INTAKE-COMPATIBILITY-0432;source_family=failover_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.admit_member,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:shard_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/yugabytedb/2025.2.2.2/source/.github/vale-styles/Yugabyte/spelling-exceptions.txt#keyword:shard;intake_id=FSC-INTAKE-COMPATIBILITY-0433;source_family=shard_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
yugabytedb,reference_surface:leader_election,cluster.node.set_role,source_search_key=docs/reference/compatibility_release_acquisition/yugabytedb/2025.2.2.2/source/architecture/design/distributed-backup-and-restore.md#keyword:leader;intake_id=FSC-INTAKE-COMPATIBILITY-0434;source_family=leader_election;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.set_role,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
