declared_row_id,declared_row_ordinal,parser_package,declared_surface,classification,source_search_key,current_route,final_route,final_sblr,runtime_disposition,runtime_evidence_policy,refusal_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,source_guard,joined_remap_id,proof_gate,status,notes
FPR-P3-DECLARED-01585,1585,project/src/parsers/compatibility/sqlite,sqlite.transaction.savepoint,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.savepoint,kAdmittedSblr;match=SAVEPOINT;mapping=sqlite.transaction.savepoint;sblr=SBLR_TRANSACTION_SAVEPOINT;engine_api=EngineSavepoint;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_transaction_savepoint.e372b649cd,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01125,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01586,1586,project/src/parsers/compatibility/sqlite,sqlite.transaction.release_savepoint,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.release_savepoint,kAdmittedSblr;match=RELEASE SAVEPOINT;mapping=sqlite.transaction.release_savepoint;sblr=SBLR_TRANSACTION_RELEASE_SAVEPOINT;engine_api=EngineReleaseSavepoint;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_transaction_release_savepoint.d96a845f92,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01126,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01587,1587,project/src/parsers/compatibility/sqlite,sqlite.ddl.create,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.create,kAdmittedSblr;match=CREATE;mapping=sqlite.ddl.create;sblr=SBLR_COMPAT_SQLITE_DDL_CREATE;engine_api=EngineDdlCreate;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_create.4da4b23b77,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01127,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01588,1588,project/src/parsers/compatibility/sqlite,sqlite.ddl.alter,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.alter,kAdmittedSblr;match=ALTER;mapping=sqlite.ddl.alter;sblr=SBLR_COMPAT_SQLITE_DDL_ALTER;engine_api=EngineDdlAlter;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_alter.a0d260cec4,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01128,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01589,1589,project/src/parsers/compatibility/sqlite,sqlite.ddl.drop,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.drop,kAdmittedSblr;match=DROP;mapping=sqlite.ddl.drop;sblr=SBLR_COMPAT_SQLITE_DDL_DROP;engine_api=EngineDdlDrop;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_drop.8100bc6761,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01129,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01590,1590,project/src/parsers/compatibility/sqlite,sqlite.dml.replace,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.replace,kAdmittedSblr;match=REPLACE;mapping=sqlite.dml.replace;sblr=SBLR_COMPAT_SQLITE_REPLACE;engine_api=EngineDmlReplace;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_dml_replace.bcaac7eafd,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01130,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01591,1591,project/src/parsers/compatibility/sqlite,sqlite.dml.insert,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.insert,kAdmittedSblr;match=INSERT;mapping=sqlite.dml.insert;sblr=SBLR_COMPAT_SQLITE_INSERT;engine_api=EngineDmlInsert;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_dml_insert.e6de171343,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01131,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01592,1592,project/src/parsers/compatibility/sqlite,sqlite.dml.update,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.update,kAdmittedSblr;match=UPDATE;mapping=sqlite.dml.update;sblr=SBLR_COMPAT_SQLITE_UPDATE;engine_api=EngineDmlUpdate;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_dml_update.068af18d71,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01132,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01593,1593,project/src/parsers/compatibility/sqlite,sqlite.dml.delete,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.delete,kAdmittedSblr;match=DELETE;mapping=sqlite.dml.delete;sblr=SBLR_COMPAT_SQLITE_DELETE;engine_api=EngineDmlDelete;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_dml_delete.821c9c69a8,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01133,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01594,1594,project/src/parsers/compatibility/sqlite,sqlite.query.select,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.query.select,kAdmittedSblr;match=SELECT;mapping=sqlite.query.select;sblr=SBLR_COMPAT_SQLITE_SELECT;engine_api=EngineQuerySelect;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_query_select.9b467f958a,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01134,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01595,1595,project/src/parsers/compatibility/sqlite,sqlite.query.with,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.query.with,kAdmittedSblr;match=WITH;mapping=sqlite.query.with;sblr=SBLR_COMPAT_SQLITE_SELECT;engine_api=EngineQuerySelect;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_query_with.c4bb5c5beb,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01135,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01596,1596,project/src/parsers/compatibility/sqlite,datatype_surface:affinity_integer,DOCUMENTATION_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_integer,descriptor_affinity;surface=INTEGER;INT;TINYINT;SMALLINT;MEDIUMINT;BIGINT;UNSIGNED BIG INT;INT2;INT8,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01597,1597,project/src/parsers/compatibility/sqlite,datatype_surface:affinity_real,DOCUMENTATION_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_real,descriptor_affinity;surface=REAL;DOUBLE;DOUBLE PRECISION;FLOAT,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01598,1598,project/src/parsers/compatibility/sqlite,datatype_surface:affinity_numeric,DOCUMENTATION_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_numeric,descriptor_affinity;surface=NUMERIC;DECIMAL;BOOLEAN;DATE;DATETIME,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01599,1599,project/src/parsers/compatibility/sqlite,datatype_surface:affinity_text,DOCUMENTATION_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_text,descriptor_affinity;surface=TEXT;CHARACTER;VARCHAR;VARYING CHARACTER;NCHAR;NATIVE CHARACTER;NVARCHAR;CLOB,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01600,1600,project/src/parsers/compatibility/sqlite,datatype_surface:affinity_blob,DOCUMENTATION_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_blob,descriptor_affinity;surface=BLOB,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
